,alcohol,pH,citric acid,free sulfur dioxide,total sulfur dioxide,residual sugar,quality
38,0.55722533,-0.385870252,-0.117265987,0.158281492,-0.008486443,-1.023532279,Good
39,-1.555529867,0.143928969,0.46115174,0.569873394,0.250348874,2.278874892,Fair
40,-1.555529867,0.143928969,0.46115174,0.569873394,0.250348874,2.278874892,Fair
41,-0.905451345,-0.518320057,0.46115174,1.628252571,0.462123224,-0.767226051,Good
42,-0.905451345,-0.58454496,0.46115174,1.628252571,0.43859274,-0.688362596,Good
43,-0.580412084,-0.385870252,-0.613052609,-0.42970694,0.50918419,0.198851271,Good
44,-0.824191529,0.210153871,-0.530421505,-0.135712724,0.320940324,-0.984100552,Good
45,-0.824191529,0.342603676,-0.613052609,-0.135712724,0.36800129,-0.984100552,Good
46,-0.417892453,-0.187195544,-0.19989709,0.158281492,0.673897574,-0.984100552,Nice
47,-0.580412084,0.541278384,-0.613052609,1.628252571,1.591586424,-0.39262464,Bad
48,-0.580412084,0.408828579,-0.695683713,1.569453727,1.615116907,-0.39262464,Fair
49,-0.580412084,-0.385870252,-0.613052609,-0.42970694,0.50918419,0.198851271,Good
50,-0.580412084,1.137302507,0.130627325,-0.194511567,0.273879357,-0.274329458,Fair
51,0.963524407,1.071077605,-0.19989709,-0.25331041,0.815080474,-0.944668824,Good
52,0.3947057,1.004852702,-0.365159298,0.217080335,-0.33791321,-1.043248143,Nice
53,0.313445884,0.872402897,-0.034634883,-0.841298842,-1.32619351,-1.043248143,Nice
54,0.313445884,0.806177994,0.130627325,0.217080335,-0.714400943,-1.062964006,Good
55,-1.14923079,-0.915669473,2.113773815,0.158281492,-0.149669343,-1.08267987,Good
56,0.3947057,-0.385870252,0.130627325,-0.370908097,1.238629174,-1.003816415,Good
57,-0.742931714,-0.650769862,0.047996221,0.099482649,1.756299807,1.086065138,Good
58,-1.311750421,0.739953092,-0.613052609,0.86386761,0.203287907,1.184644456,Good
59,-0.255372822,-0.518320057,-1.521994751,-0.606103469,-1.420315444,-0.353192913,Good
60,-0.499152268,1.137302507,0.213258429,0.511074551,-0.643809493,-1.023532279,Good
61,-1.555529867,-1.048119278,-0.778314817,-0.312109253,-0.361443693,-0.294045322,Good
62,-1.311750421,0.739953092,-0.613052609,0.86386761,0.203287907,1.184644456,Good
63,-0.011593377,-1.114344181,-2.183043581,-1.076494214,0.29740984,-1.043248143,Fair
64,-0.255372822,-0.518320057,-1.521994751,-0.606103469,-1.420315444,-0.353192913,Good
65,-0.174113007,-0.253420447,-0.530421505,-0.25331041,-0.384974177,-0.984100552,Good
66,-1.14923079,0.210153871,-2.513567996,-0.370908097,-0.432035143,-1.023532279,Fair
67,1.694862744,0.210153871,-0.778314817,-0.488505783,-0.33791321,0.001692634,Nice
68,-0.580412084,-0.31964535,-1.687256958,2.686631747,0.838610957,-1.023532279,Fair
69,0.150926254,0.9386278,-0.19989709,-0.312109253,-0.996766744,-0.846089506,Excellent
70,-0.824191529,-0.385870252,-0.365159298,-0.841298842,-0.784992393,0.731179591,Fair
71,-1.230490606,-0.58454496,0.791676155,0.746269923,2.485744791,0.277714726,Good
72,-0.824191529,0.872402897,-0.860945921,0.893267031,2.356327133,-0.353192913,Fair
73,-0.417892453,3.322724293,-0.447790402,-0.25331041,1.473934007,-0.313761185,Fair
74,-1.14923079,-1.577918499,1.039569466,-1.54688496,-1.561498344,-1.062964006,Good
75,0.150926254,0.9386278,-0.19989709,-0.312109253,-0.996766744,-0.846089506,Excellent
76,-0.824191529,-0.385870252,-0.365159298,-0.841298842,-0.784992393,0.731179591,Fair
77,1.776122559,0.475053481,0.213258429,-0.25331041,-1.208541094,-0.984100552,Nice
78,1.207303852,0.806177994,0.047996221,-0.900097685,-1.632089794,-1.003816415,Nice
79,-0.98671116,-1.644143401,-0.282528194,-0.547304626,-0.83205336,0.474873363,Fair
80,-1.230490606,0.541278384,-0.447790402,-0.841298842,-0.784992393,-0.195466003,Fair
81,0.069666439,1.335977215,-0.19989709,-0.076913881,-0.573218043,-0.984100552,Good
82,-1.067970975,0.143928969,0.047996221,0.922666453,0.65036709,1.89441555,Good
83,-0.417892453,-0.120970642,-1.108839232,0.68747108,0.603306124,-0.057454957,Fair
84,-0.824191529,0.9386278,-0.282528194,0.393476864,1.615116907,0.356578181,Good
85,-1.474270051,-0.518320057,2.279036023,1.099062982,0.391531774,1.066349274,Fair
86,-1.474270051,-0.452095155,2.361667127,0.981465296,0.320940324,1.066349274,Good
87,-1.474270051,-0.650769862,2.44429823,1.157861825,0.415062257,0.908622365,Good
88,-0.661671899,0.210153871,-0.19989709,1.981045629,1.497464491,1.36208723,Good
89,-1.474270051,-0.518320057,2.279036023,1.099062982,0.391531774,1.066349274,Fair
90,-1.474270051,-0.452095155,2.361667127,0.981465296,0.320940324,1.066349274,Good
91,-1.474270051,-0.650769862,2.44429823,1.157861825,0.415062257,0.908622365,Good
92,-1.230490606,-0.452095155,0.791676155,1.745850257,2.462214308,0.218567135,Fair
93,1.694862744,0.475053481,-0.034634883,0.68747108,-0.05554741,-0.924952961,Nice
94,1.694862744,0.408828579,-0.034634883,0.746269923,-0.05554741,-0.905237097,Nice
95,0.801004776,0.143928969,-0.117265987,0.922666453,0.22681839,-0.924952961,Nice
96,-1.067970975,-0.981894375,-0.365159298,1.569453727,2.391622858,1.184644456,Good
97,-1.393010236,-0.31964535,2.692191542,-0.547304626,0.603306124,1.874699686,Good
98,0.719744961,-1.577918499,0.213258429,-1.194091901,-1.373254477,-1.023532279,Nice
99,-0.336632638,-1.975267914,1.039569466,-1.840879175,-1.302663027,0.810043046,Bad
100,-1.393010236,-0.31964535,2.692191542,-0.547304626,0.603306124,1.874699686,Good
101,-1.14923079,-1.246793986,0.295889532,0.981465296,1.262159657,1.401518957,Fair
102,-0.905451345,1.402202118,-0.117265987,1.687051414,0.556245157,0.632600273,Fair
103,-0.905451345,1.004852702,-0.778314817,1.157861825,0.603306124,1.125496865,Fair
104,-1.230490606,-1.313018888,0.543782844,0.511074551,0.744489024,2.466175598,Fair
105,-1.14923079,-1.246793986,0.295889532,0.981465296,1.262159657,1.401518957,Fair
106,-1.067970975,0.077704066,-0.117265987,-0.076913881,-0.69087046,1.578961731,Good
107,-0.905451345,1.402202118,-0.117265987,1.687051414,0.556245157,0.632600273,Fair
108,-1.14923079,-0.187195544,0.130627325,1.451856041,0.768019507,1.992994869,Good
109,-1.14923079,-0.187195544,0.130627325,1.451856041,0.768019507,1.992994869,Good
110,-0.174113007,0.541278384,-0.447790402,0.099482649,1.14450724,-1.003816415,Fair
111,-1.393010236,-1.975267914,1.700618296,1.687051414,0.57977564,0.415725772,Good
112,-1.311750421,-0.981894375,1.039569466,0.569873394,2.744580108,2.436601802,Fair
113,-1.067970975,-1.180569083,1.370093881,1.922246786,1.332751107,1.36208723,Fair
114,-1.14923079,0.210153871,0.047996221,-0.370908097,0.273879357,0.553736818,Fair
115,-1.14923079,0.210153871,0.047996221,-0.370908097,0.273879357,0.553736818,Fair
116,-0.661671899,2.925374877,-2.761461307,-1.605683803,-0.83205336,-0.964384688,Bad
117,0.638485145,0.806177994,-0.778314817,-0.606103469,0.109165973,-0.609499141,Good
118,1.044784222,0.011479163,0.543782844,-1.135293057,-1.25560206,-0.924952961,Good
119,-1.067970975,-1.180569083,1.370093881,1.922246786,1.332751107,1.36208723,Fair
120,-1.067970975,-0.981894375,1.204831674,1.275459512,1.356281591,1.36208723,Fair
121,-0.255372822,0.210153871,-2.430936892,-0.841298842,-1.208541094,-0.136318412,Fair
122,-1.393010236,-1.180569083,-0.117265987,0.393476864,-0.008486443,1.145212729,Fair
123,-0.661671899,0.673728189,-0.19989709,-0.25331041,-0.173199827,0.090414021,Fair
124,-1.14923079,0.673728189,-0.447790402,-1.252890744,0.179757424,-0.274329458,Good
125,-0.580412084,0.143928969,1.12220057,0.275879178,0.462123224,-0.944668824,Good
126,0.3947057,0.541278384,0.213258429,1.628252571,0.109165973,-1.043248143,Good
127,-0.011593377,-0.31964535,-0.860945921,-0.370908097,-0.290852243,0.119987816,Fair
128,-0.661671899,1.733326631,-0.117265987,0.746269923,1.520994974,0.238282998,Nice
129,0.313445884,0.739953092,1.865880504,0.68747108,0.956263374,-0.70807846,Nice
130,0.313445884,0.806177994,1.865880504,0.628672237,1.07391579,-0.727794323,Good
131,0.069666439,1.335977215,-0.695683713,-1.664482646,-1.914455594,0.790327182,Fair
132,-0.661671899,1.733326631,-0.117265987,0.746269923,1.520994974,0.238282998,Nice
133,-1.230490606,0.276378774,0.543782844,1.393057198,2.415153341,1.322655502,Fair
134,-1.067970975,0.342603676,-0.530421505,0.628672237,1.168037724,1.854983823,Fair
135,-1.311750421,0.011479163,-0.943577024,1.157861825,1.520994974,0.336862317,Fair
136,-0.742931714,0.475053481,-0.19989709,0.511074551,0.956263374,1.835267959,Fair
137,0.150926254,-0.452095155,0.543782844,0.040683806,-0.40850466,-1.023532279,Good
138,-1.474270051,-0.187195544,2.774822646,0.805068766,0.391531774,0.810043046,Fair
139,0.232186069,-0.253420447,0.213258429,-0.312109253,-0.996766744,-0.885521233,Nice
140,1.044784222,0.276378774,0.46115174,-1.017695371,-1.39678496,-0.885521233,Good
141,-0.255372822,0.739953092,0.047996221,-0.900097685,-1.443845927,-0.826373642,Fair
142,-1.474270051,-0.187195544,2.774822646,0.805068766,0.391531774,0.810043046,Fair
143,0.232186069,0.143928969,0.543782844,0.158281492,-0.737931427,-1.023532279,Good
144,-0.661671899,-0.054745739,0.626413947,-0.664902312,-0.926175293,-0.412340504,Good
145,0.55722533,-0.452095155,0.543782844,-0.958896528,-1.208541094,-0.865805369,Good
146,0.313445884,-1.246793986,0.295889532,0.099482649,-0.573218043,-1.043248143,Good
147,-0.336632638,0.607503287,-0.530421505,1.040264139,0.697428057,-0.984100552,Good
148,-1.230490606,1.269752313,-1.604625855,-1.194091901,-0.97323626,-0.234897731,Bad
149,1.207303852,1.269752313,-0.034634883,-0.958896528,-1.373254477,-0.353192913,Nice
150,-0.905451345,-1.313018888,-0.282528194,-0.723701155,-0.526157077,-0.451772231,Good
151,0.801004776,-0.452095155,0.378520636,0.628672237,0.320940324,0.317146453,Nice
152,-0.499152268,-0.31964535,1.039569466,1.334258355,-0.079077893,0.750895455,Good
153,-0.905451345,-1.313018888,-0.282528194,-0.723701155,-0.526157077,-0.451772231,Good
154,-0.092853192,-0.31964535,0.626413947,0.334678021,-0.97323626,-1.023532279,Fair
155,-0.661671899,-0.84944457,0.543782844,-1.37048843,-1.46737641,0.218567135,Good
156,-1.311750421,-1.975267914,0.709045051,0.746269923,1.403342557,1.500098276,Good
157,-1.311750421,-1.975267914,0.709045051,0.746269923,1.403342557,1.500098276,Good
158,1.532343113,0.673728189,-0.778314817,0.158281492,-0.33791321,-0.964384688,Nice
159,1.288563668,1.137302507,-2.430936892,0.452275708,-0.455565627,-0.984100552,Excellent
160,1.288563668,1.137302507,-2.430936892,0.452275708,-0.455565627,-0.984100552,Excellent
161,1.532343113,0.673728189,-0.778314817,0.158281492,-0.33791321,-0.964384688,Nice
162,-1.14923079,-1.379243791,1.865880504,-0.488505783,0.485653707,1.598677594,Fair
163,0.069666439,0.607503287,-0.282528194,-1.252890744,-1.25560206,-0.313761185,Fair
164,-1.311750421,-1.975267914,0.709045051,0.746269923,1.403342557,1.500098276,Good
165,-0.824191529,-0.253420447,0.130627325,1.687051414,1.568055941,1.322655502,Fair
166,-0.580412084,-0.187195544,0.213258429,2.157442159,0.909202407,1.302939639,Fair
167,-0.742931714,-0.31964535,1.039569466,0.217080335,1.379812074,0.455157499,Good
168,1.694862744,-0.716994765,-1.274101439,-0.606103469,-0.949705777,-0.786941915,Nice
169,-0.98671116,-0.716994765,-0.19989709,-0.900097685,0.29740984,0.504447158,Fair
170,-0.417892453,-2.107717719,1.204831674,-1.782080332,-0.667339977,0.681889932,Fair
171,1.776122559,-0.452095155,1.039569466,-0.370908097,-0.12613886,-0.964384688,Good
172,0.3947057,-0.385870252,0.956938362,-1.076494214,-0.996766744,-0.964384688,Good
173,0.719744961,-1.048119278,0.295889532,-1.840879175,-0.90264481,-1.102395734,Bad
174,0.801004776,1.071077605,0.791676155,-0.25331041,-0.19673031,-0.363050845,Nice
175,-0.255372822,-0.650769862,-0.19989709,-0.135712724,0.815080474,2.229585233,Fair
176,0.719744961,-0.518320057,0.543782844,0.86386761,0.29740984,0.218567135,Good
177,1.694862744,-1.048119278,1.12220057,-0.958896528,-1.726211727,-0.254613594,Bad
178,-0.905451345,0.607503287,-0.282528194,1.275459512,0.744489024,1.283223775,Fair
179,-1.474270051,-0.518320057,-2.183043581,-1.54688496,-0.714400943,-1.023532279,Bad
180,-1.067970975,0.011479163,-0.117265987,0.334678021,0.885671924,-0.17575014,Good
181,-0.98671116,0.011479163,-0.19989709,0.393476864,0.815080474,-0.17575014,Good
182,-1.067970975,-0.650769862,-1.521994751,1.510654884,1.050385307,-1.023532279,Fair
183,-1.474270051,-1.710368304,0.543782844,0.746269923,0.673897574,3.077367373,Fair
184,-0.742931714,-0.054745739,0.543782844,1.687051414,2.085726574,1.500098276,Good
185,-0.98671116,-1.114344181,1.865880504,1.687051414,2.062196091,1.086065138,Fair
186,-0.98671116,-1.114344181,1.865880504,1.8046491,2.156318024,1.086065138,Fair
187,-0.499152268,-0.452095155,0.626413947,0.805068766,0.65036709,0.593168545,Good
188,0.3947057,-0.253420447,-0.860945921,0.393476864,-0.455565627,-0.432056368,Fair
189,1.776122559,0.475053481,0.130627325,-0.547304626,-0.69087046,-0.510919823,Excellent
190,-1.311750421,-0.650769862,-0.447790402,1.099062982,1.685708357,0.415725772,Bad
191,-1.311750421,-0.650769862,-0.447790402,1.157861825,1.709238841,0.415725772,Good
192,-1.474270051,-1.710368304,0.543782844,0.746269923,0.673897574,3.077367373,Fair
193,0.719744961,-1.114344181,0.213258429,-0.42970694,-0.361443693,0.317146453,Good
194,-0.742931714,1.137302507,0.047996221,-0.076913881,-0.314382727,-0.254613594,Fair
195,-1.14923079,-1.114344181,0.874307259,2.333838688,1.00332434,-0.55035155,Fair
196,-1.14923079,-1.114344181,0.956938362,2.392637531,0.979793857,-0.570067414,Good
197,-1.14923079,-1.180569083,0.874307259,2.333838688,1.050385307,-0.55035155,Fair
198,-1.311750421,-0.385870252,-0.778314817,1.099062982,1.779830291,0.277714726,Fair
199,-1.393010236,-0.58454496,-0.778314817,0.981465296,1.544525457,1.322655502,Fair
200,-1.311750421,-0.385870252,-0.778314817,1.099062982,1.779830291,0.277714726,Fair
201,-0.98671116,-0.253420447,-0.613052609,1.157861825,1.356281591,1.914131414,Fair
202,-1.393010236,-0.58454496,-0.778314817,0.981465296,1.544525457,1.322655502,Fair
203,-0.742931714,0.077704066,-0.117265987,1.040264139,2.297500924,1.342371366,Fair
204,1.207303852,0.9386278,0.047996221,0.217080335,-0.102608377,1.480382412,Good
205,-0.255372822,0.607503287,0.130627325,0.040683806,-0.573218043,-0.806657778,Bad
206,-1.393010236,-0.253420447,1.370093881,0.569873394,0.344470807,1.026917547,Fair
207,-1.067970975,0.143928969,-0.117265987,0.158281492,-0.290852243,0.376294044,Fair
208,-0.499152268,-1.313018888,4.510075825,-0.900097685,-0.33791321,-0.037739094,Bad
209,-0.255372822,0.872402897,-0.365159298,-1.194091901,-1.443845927,-0.826373642,Fair
210,-0.824191529,0.210153871,-0.19989709,-0.723701155,0.744489024,-1.08267987,Good
211,-0.011593377,0.806177994,-0.695683713,-1.37048843,-1.655620277,0.652316136,Fair
212,0.55722533,0.872402897,0.378520636,-0.018115038,-0.643809493,-0.984100552,Nice
213,-1.067970975,0.143928969,-0.117265987,0.158281492,-0.290852243,0.376294044,Fair
214,-0.661671899,1.667101728,-0.365159298,-0.25331041,-0.384974177,-0.215181867,Good
215,0.475965515,0.739953092,-0.695683713,-0.018115038,-0.784992393,-0.984100552,Nice
216,-0.905451345,0.806177994,-0.778314817,1.157861825,0.320940324,0.553736818,Fair
217,0.3947057,-1.048119278,0.213258429,0.569873394,0.603306124,0.119987816,Fair
218,-0.905451345,0.806177994,-0.778314817,1.157861825,0.320940324,0.553736818,Fair
219,-0.905451345,0.806177994,-0.778314817,1.451856041,0.673897574,2.190153506,Fair
220,0.3947057,-0.981894375,0.213258429,0.452275708,0.532714674,0.119987816,Fair
221,0.3947057,-1.048119278,0.213258429,0.569873394,0.603306124,0.119987816,Fair
222,-1.14923079,-1.246793986,-1.026208128,-0.135712724,0.79154999,0.612884409,Good
223,0.475965515,0.739953092,-0.695683713,-0.018115038,-0.784992393,-0.984100552,Nice
224,-1.14923079,1.534651923,-0.282528194,-0.135712724,0.132696457,-1.102395734,Good
225,-0.092853192,1.335977215,-0.943577024,-0.25331041,0.038574523,-0.905237097,Good
226,-1.474270051,0.872402897,0.626413947,0.217080335,0.15622694,2.249301097,Fair
227,-0.661671899,2.064451144,-0.117265987,0.334678021,1.450403524,-0.786941915,Good
228,-1.14923079,-0.120970642,-0.117265987,1.8046491,3.144598324,0.770611319,Good
229,-0.661671899,2.064451144,-0.117265987,0.334678021,1.450403524,-0.786941915,Good
230,-1.474270051,0.872402897,0.626413947,0.217080335,0.15622694,2.249301097,Fair
231,-1.311750421,1.20352741,-2.100412477,-0.547304626,0.08563549,0.652316136,Bad
232,-0.742931714,1.004852702,0.543782844,0.158281492,1.309220624,0.277714726,Good
233,-0.824191529,0.806177994,0.46115174,0.805068766,1.638647391,0.277714726,Good
234,-1.230490606,-0.650769862,0.378520636,1.157861825,1.309220624,1.559245867,Good
235,-1.230490606,-0.650769862,0.378520636,1.157861825,1.309220624,1.559245867,Good
236,-1.230490606,-0.650769862,0.378520636,1.157861825,1.309220624,1.559245867,Good
237,-1.230490606,-0.650769862,0.378520636,1.157861825,1.309220624,1.559245867,Good
238,-0.742931714,0.541278384,-0.117265987,1.099062982,1.944543674,1.342371366,Good
239,0.475965515,1.004852702,2.113773815,0.275879178,-0.432035143,-0.984100552,Nice
240,-0.742931714,1.932001338,-1.026208128,-0.42970694,0.485653707,1.805694163,Good
241,-1.474270051,0.077704066,-0.860945921,0.805068766,1.379812074,1.440950685,Fair
242,-0.092853192,-0.385870252,-0.613052609,-0.723701155,-1.137949644,0.277714726,Fair
243,0.719744961,-0.253420447,0.295889532,-0.723701155,-0.90264481,-0.786941915,Nice
244,-0.661671899,0.739953092,0.047996221,1.716450835,1.885717466,-0.727794323,Good
245,-1.474270051,-0.31964535,1.865880504,0.275879178,0.08563549,0.948054092,Fair
246,0.638485145,1.20352741,0.213258429,-0.900097685,2.615162449,-0.865805369,Good
247,1.694862744,-0.187195544,-0.530421505,-0.547304626,0.01504404,-0.846089506,Nice
248,0.313445884,0.408828579,-0.530421505,-1.37048843,-1.443845927,-0.984100552,Nice
249,0.313445884,0.408828579,-0.613052609,-1.37048843,-1.46737641,-0.984100552,Nice
250,-0.417892453,1.269752313,-1.604625855,-1.017695371,-0.455565627,0.790327182,Fair
251,-0.417892453,3.521399,-0.447790402,0.275879178,1.426873041,-0.353192913,Bad
252,-0.580412084,-1.114344181,-1.026208128,0.334678021,1.379812074,1.933847277,Worse
253,-1.474270051,-0.31964535,1.865880504,0.275879178,0.08563549,0.948054092,Fair
254,0.963524407,2.263125851,0.874307259,-1.782080332,-0.69087046,-0.570067414,Worse
255,-0.98671116,0.143928969,0.46115174,0.099482649,0.462123224,-0.964384688,Good
256,-0.742931714,0.872402897,0.46115174,0.569873394,0.203287907,-1.043248143,Excellent
257,0.3947057,0.541278384,-0.282528194,-1.605683803,-0.97323626,-0.136318412,Nice
258,0.3947057,0.541278384,-0.282528194,-1.605683803,-0.97323626,-0.136318412,Nice
259,1.044784222,0.872402897,0.46115174,-0.723701155,-0.47909611,-0.905237097,Good
260,0.719744961,0.607503287,0.378520636,-1.899678018,-1.490906894,-1.08267987,Bad
261,-0.255372822,0.872402897,0.130627325,0.040683806,-0.714400943,-0.195466003,Good
262,-1.311750421,-1.710368304,0.543782844,0.040683806,0.415062257,2.574612848,Fair
263,-0.255372822,-0.120970642,0.543782844,-1.194091901,-1.020297227,0.356578181,Fair
264,-0.742931714,-0.716994765,0.543782844,1.8046491,2.179848507,1.421234821,Good
265,0.069666439,-0.58454496,0.130627325,-0.782499999,0.673897574,-1.023532279,Good
266,-1.311750421,-1.710368304,0.543782844,0.040683806,0.415062257,2.574612848,Fair
267,-1.067970975,0.408828579,-0.613052609,-0.194511567,0.979793857,0.376294044,Good
268,-0.661671899,1.004852702,-2.183043581,-0.076913881,0.250348874,0.100271952,Fair
269,-0.661671899,1.004852702,-2.183043581,-0.076913881,0.15622694,0.13970368,Good
270,-0.661671899,1.004852702,-2.183043581,0.040683806,0.203287907,0.119987816,Good
271,-1.067970975,0.408828579,-0.613052609,-0.194511567,0.979793857,0.376294044,Good
272,-0.661671899,0.9386278,-2.183043581,-0.135712724,0.203287907,0.119987816,Fair
273,-0.98671116,0.673728189,-0.613052609,0.511074551,0.22681839,1.322655502,Fair
274,-1.230490606,0.342603676,-0.282528194,-0.312109253,-0.361443693,-0.254613594,Fair
275,-0.824191529,-0.915669473,1.700618296,1.393057198,2.250439957,0.849474773,Fair
276,-0.580412084,-0.31964535,0.626413947,0.922666453,0.72095854,0.494589227,Good
277,-0.580412084,-0.31964535,0.626413947,0.86386761,0.65036709,0.534020954,Good
278,0.069666439,-1.975267914,0.543782844,-1.54688496,-1.843864144,-1.043248143,Fair
279,0.069666439,-0.915669473,0.047996221,-1.252890744,-1.67915076,-1.023532279,Bad
280,1.532343113,0.475053481,1.287462778,-1.076494214,-0.784992393,-0.333477049,Nice
281,1.694862744,0.011479163,0.213258429,-0.782499999,-0.62027901,-0.70807846,Excellent
282,1.451083298,0.739953092,2.031142712,0.040683806,-0.573218043,-0.274329458,Excellent
283,-0.011593377,-0.716994765,0.295889532,0.628672237,1.473934007,-0.254613594,Bad
284,-0.98671116,0.011479163,-0.282528194,0.922666453,1.356281591,1.815552095,Fair
285,-1.393010236,-0.452095155,-0.778314817,0.628672237,1.403342557,1.776120368,Fair
286,-1.393010236,-0.716994765,-0.695683713,0.68747108,0.979793857,0.159419544,Fair
287,-0.661671899,0.210153871,-0.034634883,0.922666453,1.215098691,1.835267959,Good
288,-1.230490606,-1.379243791,0.46115174,0.805068766,1.262159657,1.539530003,Nice
289,-1.230490606,-1.379243791,0.46115174,0.805068766,1.262159657,1.539530003,Nice
290,-1.230490606,-1.379243791,0.46115174,0.805068766,1.262159657,1.539530003,Nice
291,-1.230490606,-1.379243791,0.46115174,0.805068766,1.262159657,1.539530003,Nice
292,-0.011593377,2.196900949,-0.19989709,1.040264139,0.391531774,-0.116602548,Good
293,-1.14923079,-1.511693596,0.709045051,1.040264139,1.332751107,2.643618371,Fair
294,-0.580412084,1.667101728,-0.943577024,-0.547304626,0.43859274,0.179135407,Nice
295,-1.636789682,0.276378774,0.378520636,-0.076913881,1.026854824,-0.944668824,Worse
296,-0.905451345,1.20352741,-0.530421505,-0.076913881,0.86214144,-1.023532279,Good
297,-0.905451345,-0.650769862,3.022715957,-0.135712724,0.72095854,0.82975891,Fair
298,0.55722533,0.011479163,1.039569466,2.74543059,1.14450724,-0.510919823,Nice
299,-0.417892453,-0.120970642,0.874307259,1.745850257,0.179757424,0.967769956,Good
300,-0.174113007,-0.253420447,1.370093881,-0.488505783,-0.384974177,-0.846089506,Good
301,0.232186069,0.541278384,-2.761461307,0.040683806,-1.208541094,-0.944668824,Good
302,-0.011593377,-0.385870252,0.130627325,-1.37048843,-1.514437377,-1.08267987,Good
303,0.232186069,0.541278384,-2.761461307,0.040683806,-1.208541094,-0.944668824,Good
304,0.475965515,0.872402897,-1.026208128,0.393476864,0.697428057,-1.003816415,Good
305,-0.499152268,0.077704066,-0.778314817,0.334678021,0.57977564,0.080556089,Good
306,-0.499152268,0.077704066,-0.778314817,0.334678021,0.57977564,0.080556089,Good
307,-0.499152268,0.077704066,-0.778314817,0.275879178,0.57977564,0.060840225,Fair
308,-0.499152268,0.077704066,-0.778314817,0.334678021,0.65036709,0.060840225,Good
309,-0.092853192,0.077704066,-0.530421505,-0.312109253,-0.102608377,-0.294045322,Nice
310,-0.092853192,0.143928969,-0.613052609,0.040683806,0.22681839,-0.313761185,Good
311,0.801004776,1.402202118,-0.530421505,-1.135293057,-0.90264481,-0.846089506,Nice
312,1.613602929,2.263125851,-1.604625855,-0.018115038,0.603306124,0.376294044,Excellent
