"","alcohol","pH","citric acid","free sulfur dioxide","total sulfur dioxide","residual sugar","quality"
"43",0.290322580645161,0.372727272727273,0.156626506024096,0.0905923344947735,0.350348027842227,0.104294478527607,6
"44",0.241935483870968,0.454545454545455,0.162650602409639,0.10801393728223,0.331786542923434,0.0122699386503067,6
"45",0.241935483870968,0.472727272727273,0.156626506024096,0.10801393728223,0.336426914153132,0.0122699386503067,6
"46",0.32258064516129,0.4,0.186746987951807,0.125435540069686,0.366589327146172,0.0122699386503067,7
"47",0.290322580645161,0.5,0.156626506024096,0.212543554006969,0.45707656612529,0.0582822085889571,4
"48",0.290322580645161,0.481818181818182,0.150602409638554,0.209059233449477,0.459396751740139,0.0582822085889571,5
"49",0.290322580645161,0.372727272727273,0.156626506024096,0.0905923344947735,0.350348027842227,0.104294478527607,6
"50",0.290322580645161,0.581818181818182,0.210843373493976,0.104529616724739,0.327146171693735,0.0674846625766871,5
"51",0.596774193548387,0.572727272727273,0.186746987951807,0.101045296167247,0.380510440835267,0.0153374233128834,6
"52",0.483870967741936,0.563636363636363,0.174698795180723,0.128919860627178,0.266821345707657,0.00766871165644172,7
"53",0.467741935483871,0.545454545454545,0.198795180722892,0.0662020905923345,0.169373549883991,0.00766871165644172,7
"54",0.467741935483871,0.536363636363636,0.210843373493976,0.128919860627178,0.22969837587007,0.00613496932515337,6
"55",0.17741935483871,0.3,0.355421686746988,0.125435540069686,0.28538283062645,0.00460122699386503,6
"56",0.483870967741936,0.372727272727273,0.210843373493976,0.0940766550522648,0.422273781902552,0.0107361963190184,6
"57",0.258064516129032,0.336363636363636,0.204819277108434,0.121951219512195,0.473317865429234,0.173312883435583,6
"58",0.145161290322581,0.527272727272727,0.156626506024096,0.167247386759582,0.320185614849188,0.180981595092025,6
"59",0.354838709677419,0.354545454545454,0.0903614457831325,0.0801393728222996,0.160092807424594,0.0613496932515337,6
"60",0.306451612903226,0.581818181818182,0.216867469879518,0.146341463414634,0.236658932714617,0.00920245398773006,6
"61",0.0967741935483871,0.281818181818182,0.144578313253012,0.0975609756097561,0.264501160092807,0.0659509202453988,6
"62",0.145161290322581,0.527272727272727,0.156626506024096,0.167247386759582,0.320185614849188,0.180981595092025,6
"63",0.403225806451613,0.272727272727273,0.0421686746987952,0.0522648083623693,0.329466357308585,0.00766871165644172,5
"64",0.354838709677419,0.354545454545454,0.0903614457831325,0.0801393728222996,0.160092807424594,0.0613496932515337,6
"65",0.370967741935484,0.390909090909091,0.162650602409639,0.101045296167247,0.262180974477958,0.0122699386503067,6
"66",0.17741935483871,0.454545454545455,0.0180722891566265,0.0940766550522648,0.25754060324826,0.00920245398773006,5
"67",0.741935483870968,0.454545454545455,0.144578313253012,0.0871080139372822,0.266821345707657,0.0889570552147239,7
"68",0.290322580645161,0.381818181818182,0.0783132530120482,0.275261324041812,0.382830626450116,0.00920245398773006,5
"69",0.435483870967742,0.554545454545455,0.186746987951807,0.0975609756097561,0.201856148491879,0.0230061349693252,8
"70",0.241935483870968,0.372727272727273,0.174698795180723,0.0662020905923345,0.222737819025522,0.145705521472393,5
"71",0.161290322580645,0.345454545454545,0.259036144578313,0.160278745644599,0.545243619489559,0.110429447852761,6
"72",0.241935483870968,0.545454545454545,0.13855421686747,0.168989547038328,0.532482598607889,0.0613496932515337,5
"73",0.32258064516129,0.881818181818182,0.168674698795181,0.101045296167247,0.445475638051044,0.0644171779141104,5
"74",0.17741935483871,0.209090909090909,0.27710843373494,0.024390243902439,0.146171693735499,0.00613496932515337,6
"75",0.435483870967742,0.554545454545455,0.186746987951807,0.0975609756097561,0.201856148491879,0.0230061349693252,8
"76",0.241935483870968,0.372727272727273,0.174698795180723,0.0662020905923345,0.222737819025522,0.145705521472393,5
"77",0.758064516129032,0.490909090909091,0.216867469879518,0.101045296167247,0.180974477958237,0.0122699386503067,7
"78",0.645161290322581,0.536363636363636,0.204819277108434,0.0627177700348432,0.139211136890951,0.0107361963190184,7
"79",0.209677419354839,0.2,0.180722891566265,0.0836236933797909,0.218097447795824,0.125766871165644,5
"80",0.161290322580645,0.5,0.168674698795181,0.0662020905923345,0.222737819025522,0.0736196319018405,5
"81",0.419354838709677,0.609090909090909,0.186746987951807,0.111498257839721,0.243619489559165,0.0122699386503067,6
"82",0.193548387096774,0.445454545454545,0.204819277108434,0.170731707317073,0.364269141531323,0.236196319018405,6
"83",0.32258064516129,0.409090909090909,0.120481927710843,0.156794425087108,0.359628770301624,0.0843558282208589,5
"84",0.241935483870968,0.554545454545455,0.180722891566265,0.139372822299652,0.459396751740139,0.116564417177914,6
"85",0.112903225806452,0.354545454545454,0.367469879518072,0.181184668989547,0.338747099767981,0.171779141104294,5
"86",0.112903225806452,0.363636363636364,0.373493975903614,0.174216027874564,0.331786542923434,0.171779141104294,6
"87",0.112903225806452,0.336363636363636,0.379518072289157,0.184668989547038,0.341067285382831,0.159509202453988,6
"88",0.274193548387097,0.454545454545455,0.186746987951807,0.233449477351916,0.447795823665893,0.19478527607362,6
"89",0.112903225806452,0.354545454545454,0.367469879518072,0.181184668989547,0.338747099767981,0.171779141104294,5
"90",0.112903225806452,0.363636363636364,0.373493975903614,0.174216027874564,0.331786542923434,0.171779141104294,6
"91",0.112903225806452,0.336363636363636,0.379518072289157,0.184668989547038,0.341067285382831,0.159509202453988,6
"92",0.161290322580645,0.363636363636364,0.259036144578313,0.219512195121951,0.54292343387471,0.105828220858896,5
"93",0.741935483870968,0.490909090909091,0.198795180722892,0.156794425087108,0.294663573085847,0.0168711656441718,7
"94",0.741935483870968,0.481818181818182,0.198795180722892,0.160278745644599,0.294663573085847,0.0184049079754601,7
"95",0.564516129032258,0.445454545454545,0.192771084337349,0.170731707317073,0.322505800464037,0.0168711656441718,7
"96",0.193548387096774,0.290909090909091,0.174698795180723,0.209059233449477,0.535962877030162,0.180981595092025,6
"97",0.129032258064516,0.381818181818182,0.397590361445783,0.0836236933797909,0.359628770301624,0.234662576687117,6
"98",0.548387096774194,0.209090909090909,0.216867469879518,0.0452961672473868,0.164733178654292,0.00920245398773006,7
"99",0.338709677419355,0.154545454545455,0.27710843373494,0.00696864111498258,0.17169373549884,0.151840490797546,4
"100",0.129032258064516,0.381818181818182,0.397590361445783,0.0836236933797909,0.359628770301624,0.234662576687117,6
"101",0.17741935483871,0.254545454545454,0.22289156626506,0.174216027874564,0.424593967517401,0.197852760736196,5
"102",0.225806451612903,0.618181818181818,0.192771084337349,0.21602787456446,0.354988399071926,0.138036809815951,5
"103",0.225806451612903,0.563636363636363,0.144578313253012,0.184668989547038,0.359628770301624,0.176380368098159,5
"104",0.161290322580645,0.245454545454546,0.240963855421687,0.146341463414634,0.373549883990719,0.280674846625767,5
"105",0.17741935483871,0.254545454545454,0.22289156626506,0.174216027874564,0.424593967517401,0.197852760736196,5
"106",0.193548387096774,0.436363636363637,0.192771084337349,0.111498257839721,0.232018561484919,0.211656441717791,6
"107",0.225806451612903,0.618181818181818,0.192771084337349,0.21602787456446,0.354988399071926,0.138036809815951,5
"108",0.17741935483871,0.4,0.210843373493976,0.202090592334495,0.375870069605568,0.243865030674847,6
"109",0.17741935483871,0.4,0.210843373493976,0.202090592334495,0.375870069605568,0.243865030674847,6
"110",0.370967741935484,0.5,0.168674698795181,0.121951219512195,0.412993039443155,0.0107361963190184,5
"111",0.129032258064516,0.154545454545455,0.325301204819277,0.21602787456446,0.357308584686775,0.121165644171779,6
"112",0.145161290322581,0.290909090909091,0.27710843373494,0.149825783972125,0.5707656612529,0.278374233128834,5
"113",0.193548387096774,0.263636363636363,0.301204819277108,0.229965156794425,0.431554524361949,0.19478527607362,5
"114",0.17741935483871,0.454545454545455,0.204819277108434,0.0940766550522648,0.327146171693735,0.131901840490798,5
"115",0.17741935483871,0.454545454545455,0.204819277108434,0.0940766550522648,0.327146171693735,0.131901840490798,5
"116",0.274193548387097,0.827272727272727,0,0.0209059233449477,0.218097447795824,0.0138036809815951,4
"117",0.532258064516129,0.536363636363636,0.144578313253012,0.0801393728222996,0.310904872389791,0.0414110429447853,6
"118",0.612903225806452,0.427272727272727,0.240963855421687,0.0487804878048781,0.176334106728538,0.0168711656441718,6
"119",0.193548387096774,0.263636363636363,0.301204819277108,0.229965156794425,0.431554524361949,0.19478527607362,5
"120",0.193548387096774,0.290909090909091,0.289156626506024,0.191637630662021,0.433874709976798,0.19478527607362,5
"121",0.354838709677419,0.454545454545455,0.0240963855421687,0.0662020905923345,0.180974477958237,0.0782208588957055,5
"122",0.129032258064516,0.263636363636363,0.192771084337349,0.139372822299652,0.299303944315545,0.177914110429448,5
"123",0.274193548387097,0.518181818181818,0.186746987951807,0.101045296167247,0.283062645011601,0.0958588957055215,5
"124",0.17741935483871,0.518181818181818,0.168674698795181,0.0418118466898955,0.317865429234339,0.0674846625766871,6
"125",0.290322580645161,0.445454545454545,0.283132530120482,0.132404181184669,0.345707656612529,0.0153374233128834,6
"126",0.483870967741936,0.5,0.216867469879518,0.212543554006969,0.310904872389791,0.00766871165644172,6
"127",0.403225806451613,0.381818181818182,0.13855421686747,0.0940766550522648,0.271461716937355,0.098159509202454,5
"128",0.274193548387097,0.663636363636364,0.192771084337349,0.160278745644599,0.450116009280742,0.107361963190184,7
"129",0.467741935483871,0.527272727272727,0.337349397590361,0.156794425087108,0.394431554524362,0.0337423312883436,7
"130",0.467741935483871,0.536363636363636,0.337349397590361,0.153310104529617,0.406032482598608,0.0322085889570552,6
"131",0.419354838709677,0.609090909090909,0.150602409638554,0.0174216027874564,0.111368909512761,0.150306748466258,5
"132",0.274193548387097,0.663636363636364,0.192771084337349,0.160278745644599,0.450116009280742,0.107361963190184,7
"133",0.161290322580645,0.463636363636364,0.240963855421687,0.198606271777003,0.538283062645012,0.191717791411043,5
"134",0.193548387096774,0.472727272727273,0.162650602409639,0.153310104529617,0.415313225058005,0.233128834355828,5
"135",0.145161290322581,0.427272727272727,0.132530120481928,0.184668989547038,0.450116009280742,0.115030674846626,5
"136",0.258064516129032,0.490909090909091,0.186746987951807,0.146341463414634,0.394431554524362,0.23159509202454,5
"137",0.435483870967742,0.363636363636364,0.240963855421687,0.118466898954704,0.259860788863109,0.00920245398773006,6
"138",0.112903225806452,0.4,0.403614457831325,0.163763066202091,0.338747099767981,0.151840490797546,5
"139",0.451612903225807,0.390909090909091,0.216867469879518,0.0975609756097561,0.201856148491879,0.0199386503067485,7
"140",0.612903225806452,0.463636363636364,0.234939759036145,0.0557491289198606,0.162412993039443,0.0199386503067485,6
"141",0.354838709677419,0.527272727272727,0.204819277108434,0.0627177700348432,0.157772621809745,0.0245398773006135,5
"142",0.112903225806452,0.4,0.403614457831325,0.163763066202091,0.338747099767981,0.151840490797546,5
"143",0.451612903225807,0.445454545454545,0.240963855421687,0.125435540069686,0.22737819025522,0.00920245398773006,6
"144",0.274193548387097,0.418181818181818,0.246987951807229,0.0766550522648084,0.208816705336427,0.0567484662576687,6
"145",0.516129032258065,0.363636363636364,0.240963855421687,0.0592334494773519,0.180974477958237,0.0214723926380368,6
"146",0.467741935483871,0.254545454545454,0.22289156626506,0.121951219512195,0.243619489559165,0.00766871165644172,6
"147",0.338709677419355,0.509090909090909,0.162650602409639,0.177700348432056,0.368909512761021,0.0122699386503067,6
"148",0.161290322580645,0.6,0.0843373493975904,0.0452961672473868,0.204176334106729,0.0705521472392638,4
"149",0.645161290322581,0.6,0.198795180722892,0.0592334494773519,0.164733178654292,0.0613496932515337,7
"150",0.225806451612903,0.245454545454546,0.180722891566265,0.0731707317073171,0.248259860788863,0.053680981595092,6
"151",0.564516129032258,0.363636363636364,0.228915662650602,0.153310104529617,0.331786542923434,0.113496932515337,7
"152",0.306451612903226,0.381818181818182,0.27710843373494,0.195121951219512,0.292343387470998,0.147239263803681,6
"153",0.225806451612903,0.245454545454546,0.180722891566265,0.0731707317073171,0.248259860788863,0.053680981595092,6
"154",0.387096774193548,0.381818181818182,0.246987951807229,0.13588850174216,0.204176334106729,0.00920245398773006,5
"155",0.274193548387097,0.309090909090909,0.240963855421687,0.0348432055749129,0.155452436194896,0.105828220858896,6
"156",0.145161290322581,0.154545454545455,0.253012048192771,0.160278745644599,0.438515081206497,0.205521472392638,6
"157",0.145161290322581,0.154545454545455,0.253012048192771,0.160278745644599,0.438515081206497,0.205521472392638,6
"158",0.709677419354839,0.518181818181818,0.144578313253012,0.125435540069686,0.266821345707657,0.0138036809815951,7
"159",0.661290322580645,0.581818181818182,0.0240963855421687,0.142857142857143,0.255220417633411,0.0122699386503067,8
"160",0.661290322580645,0.581818181818182,0.0240963855421687,0.142857142857143,0.255220417633411,0.0122699386503067,8
"161",0.709677419354839,0.518181818181818,0.144578313253012,0.125435540069686,0.266821345707657,0.0138036809815951,7
"162",0.17741935483871,0.236363636363636,0.337349397590361,0.0871080139372822,0.348027842227378,0.21319018404908,5
"163",0.419354838709677,0.509090909090909,0.180722891566265,0.0418118466898955,0.176334106728538,0.0644171779141104,5
"164",0.145161290322581,0.154545454545455,0.253012048192771,0.160278745644599,0.438515081206497,0.205521472392638,6
"165",0.241935483870968,0.390909090909091,0.210843373493976,0.21602787456446,0.454756380510441,0.191717791411043,5
"166",0.290322580645161,0.4,0.216867469879518,0.24390243902439,0.389791183294664,0.190184049079755,5
"167",0.258064516129032,0.381818181818182,0.27710843373494,0.128919860627178,0.436194895591647,0.124233128834356,6
"168",0.741935483870968,0.327272727272727,0.108433734939759,0.0801393728222996,0.206496519721578,0.0276073619631902,7
"169",0.209677419354839,0.327272727272727,0.186746987951807,0.0627177700348432,0.329466357308585,0.128067484662577,5
"170",0.32258064516129,0.136363636363636,0.289156626506024,0.0104529616724739,0.234338747099768,0.141871165644172,5
"171",0.758064516129032,0.363636363636364,0.27710843373494,0.0940766550522648,0.287703016241299,0.0138036809815951,6
"172",0.483870967741936,0.372727272727273,0.271084337349398,0.0522648083623693,0.201856148491879,0.0138036809815951,6
"173",0.548387096774194,0.281818181818182,0.22289156626506,0.00696864111498258,0.211136890951276,0.00306748466257669,4
"174",0.564516129032258,0.572727272727273,0.259036144578313,0.101045296167247,0.280742459396752,0.0605828220858896,7
"175",0.354838709677419,0.336363636363636,0.186746987951807,0.10801393728223,0.380510440835267,0.262269938650307,5
"176",0.548387096774194,0.354545454545454,0.240963855421687,0.167247386759582,0.329466357308585,0.105828220858896,6
"177",0.741935483870968,0.281818181818182,0.283132530120482,0.0592334494773519,0.129930394431555,0.0690184049079755,4
"178",0.225806451612903,0.509090909090909,0.180722891566265,0.191637630662021,0.373549883990719,0.188650306748466,5
"179",0.112903225806452,0.354545454545454,0.0421686746987952,0.024390243902439,0.22969837587007,0.00920245398773006,4
"180",0.193548387096774,0.427272727272727,0.192771084337349,0.13588850174216,0.387470997679814,0.0751533742331288,6
"181",0.209677419354839,0.427272727272727,0.186746987951807,0.139372822299652,0.380510440835267,0.0751533742331288,6
"182",0.193548387096774,0.336363636363636,0.0903614457831325,0.205574912891986,0.403712296983759,0.00920245398773006,5
"183",0.112903225806452,0.190909090909091,0.240963855421687,0.160278745644599,0.366589327146172,0.328220858895705,5
"184",0.258064516129032,0.418181818181818,0.240963855421687,0.21602787456446,0.505800464037123,0.205521472392638,6
"185",0.209677419354839,0.272727272727273,0.337349397590361,0.21602787456446,0.503480278422274,0.173312883435583,5
"186",0.209677419354839,0.272727272727273,0.337349397590361,0.222996515679443,0.512761020881671,0.173312883435583,5
"187",0.306451612903226,0.363636363636364,0.246987951807229,0.163763066202091,0.364269141531323,0.134969325153374,6
"188",0.483870967741936,0.390909090909091,0.13855421686747,0.139372822299652,0.255220417633411,0.0552147239263804,5
"189",0.758064516129032,0.490909090909091,0.210843373493976,0.0836236933797909,0.232018561484919,0.049079754601227,8
"190",0.145161290322581,0.336363636363636,0.168674698795181,0.181184668989547,0.466357308584687,0.121165644171779,4
"191",0.145161290322581,0.336363636363636,0.168674698795181,0.184668989547038,0.468677494199536,0.121165644171779,6
"192",0.112903225806452,0.190909090909091,0.240963855421687,0.160278745644599,0.366589327146172,0.328220858895705,5
"193",0.548387096774194,0.272727272727273,0.216867469879518,0.0905923344947735,0.264501160092807,0.113496932515337,6
"194",0.258064516129032,0.581818181818182,0.204819277108434,0.111498257839721,0.269141531322506,0.0690184049079755,5
"195",0.17741935483871,0.272727272727273,0.265060240963855,0.254355400696864,0.39907192575406,0.0460122699386503,5
"196",0.17741935483871,0.272727272727273,0.271084337349398,0.257839721254355,0.396751740139211,0.044478527607362,6
"197",0.17741935483871,0.263636363636363,0.265060240963855,0.254355400696864,0.403712296983759,0.0460122699386503,5
"198",0.145161290322581,0.372727272727273,0.144578313253012,0.181184668989547,0.475638051044084,0.110429447852761,5
"199",0.129032258064516,0.345454545454545,0.144578313253012,0.174216027874564,0.452436194895592,0.191717791411043,5
"200",0.145161290322581,0.372727272727273,0.144578313253012,0.181184668989547,0.475638051044084,0.110429447852761,5
"201",0.209677419354839,0.390909090909091,0.156626506024096,0.184668989547038,0.433874709976798,0.237730061349693,5
"202",0.129032258064516,0.345454545454545,0.144578313253012,0.174216027874564,0.452436194895592,0.191717791411043,5
"203",0.258064516129032,0.436363636363637,0.192771084337349,0.177700348432056,0.526682134570766,0.193251533742331,5
"204",0.645161290322581,0.554545454545455,0.204819277108434,0.128919860627178,0.290023201856148,0.20398773006135,6
"205",0.354838709677419,0.509090909090909,0.210843373493976,0.118466898954704,0.243619489559165,0.0260736196319018,4
"206",0.129032258064516,0.390909090909091,0.301204819277108,0.149825783972125,0.334106728538283,0.168711656441718,5
"207",0.193548387096774,0.445454545454545,0.192771084337349,0.125435540069686,0.271461716937355,0.118098159509202,5
"208",0.306451612903226,0.245454545454546,0.530120481927711,0.0627177700348432,0.266821345707657,0.0858895705521472,4
"209",0.354838709677419,0.545454545454545,0.174698795180723,0.0452961672473868,0.157772621809745,0.0245398773006135,5
"210",0.241935483870968,0.454545454545455,0.186746987951807,0.0731707317073171,0.373549883990719,0.00460122699386503,6
"211",0.403225806451613,0.536363636363636,0.150602409638554,0.0348432055749129,0.136890951276102,0.139570552147239,5
"212",0.516129032258065,0.545454545454545,0.228915662650602,0.114982578397213,0.236658932714617,0.0122699386503067,7
"213",0.193548387096774,0.445454545454545,0.192771084337349,0.125435540069686,0.271461716937355,0.118098159509202,5
"214",0.274193548387097,0.654545454545455,0.174698795180723,0.101045296167247,0.262180974477958,0.0720858895705521,6
"215",0.5,0.527272727272727,0.150602409638554,0.114982578397213,0.222737819025522,0.0122699386503067,7
"216",0.225806451612903,0.536363636363636,0.144578313253012,0.184668989547038,0.331786542923434,0.131901840490798,5
"217",0.483870967741936,0.281818181818182,0.216867469879518,0.149825783972125,0.359628770301624,0.098159509202454,5
"218",0.225806451612903,0.536363636363636,0.144578313253012,0.184668989547038,0.331786542923434,0.131901840490798,5
"219",0.225806451612903,0.536363636363636,0.144578313253012,0.202090592334495,0.366589327146172,0.25920245398773,5
"220",0.483870967741936,0.290909090909091,0.216867469879518,0.142857142857143,0.352668213457077,0.098159509202454,5
"221",0.483870967741936,0.281818181818182,0.216867469879518,0.149825783972125,0.359628770301624,0.098159509202454,5
"222",0.17741935483871,0.254545454545454,0.126506024096386,0.10801393728223,0.378190255220418,0.136503067484663,6
"223",0.5,0.527272727272727,0.150602409638554,0.114982578397213,0.222737819025522,0.0122699386503067,7
"224",0.17741935483871,0.636363636363636,0.180722891566265,0.10801393728223,0.31322505800464,0.00306748466257669,6
"225",0.387096774193548,0.609090909090909,0.132530120481928,0.101045296167247,0.303944315545244,0.0184049079754601,6
"226",0.112903225806452,0.545454545454545,0.246987951807229,0.128919860627178,0.31554524361949,0.263803680981595,5
"227",0.274193548387097,0.709090909090909,0.192771084337349,0.13588850174216,0.443155452436195,0.0276073619631902,6
"228",0.17741935483871,0.409090909090909,0.192771084337349,0.222996515679443,0.610208816705336,0.148773006134969,6
"229",0.274193548387097,0.709090909090909,0.192771084337349,0.13588850174216,0.443155452436195,0.0276073619631902,6
"230",0.112903225806452,0.545454545454545,0.246987951807229,0.128919860627178,0.31554524361949,0.263803680981595,5
"231",0.145161290322581,0.590909090909091,0.0481927710843374,0.0836236933797909,0.308584686774942,0.139570552147239,4
"232",0.258064516129032,0.563636363636363,0.240963855421687,0.125435540069686,0.4292343387471,0.110429447852761,6
"233",0.241935483870968,0.536363636363636,0.234939759036145,0.163763066202091,0.461716937354988,0.110429447852761,6
"234",0.161290322580645,0.336363636363636,0.228915662650602,0.184668989547038,0.4292343387471,0.210122699386503,6
"235",0.161290322580645,0.336363636363636,0.228915662650602,0.184668989547038,0.4292343387471,0.210122699386503,6
"236",0.161290322580645,0.336363636363636,0.228915662650602,0.184668989547038,0.4292343387471,0.210122699386503,6
"237",0.161290322580645,0.336363636363636,0.228915662650602,0.184668989547038,0.4292343387471,0.210122699386503,6
"238",0.258064516129032,0.5,0.192771084337349,0.181184668989547,0.491879350348028,0.193251533742331,6
"239",0.5,0.563636363636363,0.355421686746988,0.132404181184669,0.25754060324826,0.0122699386503067,7
"240",0.258064516129032,0.690909090909091,0.126506024096386,0.0905923344947735,0.348027842227378,0.229294478527607,6
"241",0.112903225806452,0.436363636363637,0.13855421686747,0.163763066202091,0.436194895591647,0.200920245398773,5
"242",0.387096774193548,0.372727272727273,0.156626506024096,0.0731707317073171,0.187935034802784,0.110429447852761,5
"243",0.548387096774194,0.390909090909091,0.22289156626506,0.0731707317073171,0.211136890951276,0.0276073619631902,7
"244",0.274193548387097,0.527272727272727,0.204819277108434,0.217770034843206,0.486078886310905,0.0322085889570552,6
"245",0.112903225806452,0.381818181818182,0.337349397590361,0.132404181184669,0.308584686774942,0.162576687116564,5
"246",0.532258064516129,0.590909090909091,0.216867469879518,0.0627177700348432,0.55800464037123,0.0214723926380368,6
"247",0.741935483870968,0.4,0.162650602409639,0.0836236933797909,0.301624129930394,0.0230061349693252,7
"248",0.467741935483871,0.481818181818182,0.162650602409639,0.0348432055749129,0.157772621809745,0.0122699386503067,7
"249",0.467741935483871,0.481818181818182,0.156626506024096,0.0348432055749129,0.155452436194896,0.0122699386503067,7
"250",0.32258064516129,0.6,0.0843373493975904,0.0557491289198606,0.255220417633411,0.150306748466258,5
"251",0.32258064516129,0.909090909090909,0.168674698795181,0.132404181184669,0.440835266821346,0.0613496932515337,4
"252",0.290322580645161,0.272727272727273,0.126506024096386,0.13588850174216,0.436194895591647,0.239263803680982,3
"253",0.112903225806452,0.381818181818182,0.337349397590361,0.132404181184669,0.308584686774942,0.162576687116564,5
"254",0.596774193548387,0.736363636363636,0.265060240963855,0.0104529616724739,0.232018561484919,0.044478527607362,3
"255",0.209677419354839,0.445454545454545,0.234939759036145,0.121951219512195,0.345707656612529,0.0138036809815951,6
"256",0.258064516129032,0.545454545454545,0.234939759036145,0.149825783972125,0.320185614849188,0.00766871165644172,8
"257",0.483870967741936,0.5,0.180722891566265,0.0209059233449477,0.204176334106729,0.0782208588957055,7
"258",0.483870967741936,0.5,0.180722891566265,0.0209059233449477,0.204176334106729,0.0782208588957055,7
"259",0.612903225806452,0.545454545454545,0.234939759036145,0.0731707317073171,0.252900232018561,0.0184049079754601,6
